Polymer,Polymer CAS,Polymer SMILES,Solvent,Solvent CAS,Solvent SMILES,Mw(Da),PDI,ϕ,w,P(Mpa),CP(°C),1-Phase,Ref.
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,31600,1.09,0.17486,0.2251,1.05,32.28,positive,doi.org/10.1016/S0378-3812(97)00302-6
polystyrene,9003-53-6,*C(C*)c1ccccc1,methyl acetate,79-20-9,COC(=O)C,190000,1.04,0.0091,0.0103,0.1,16.26,positive,doi.org/10.1016/S0378-3812(99)00128-4
polystyrene,9003-53-6,*C(C*)c1ccccc1,"1,1,1,3,3,3-hexadeutero-2-propanone",666-52-4,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],7800,1.18,0.06735,0.08,0.1,6.03,positive,doi.org/10.1063/1.1143329
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,405000,2.83,0.03383,0.0458,15.26,52.48,positive,doi.org/10.1016/S0378-3812(97)00157-X
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,16100,1.06,0.07483,0.0998,48.05,19.38,positive,doi.org/10.1063/1.464440
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,25000,1.06,0.15992,0.1999,3.59,139.2,negative,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,101400,1.09,0.08714,0.114,6.1,249.3,negative,See 1999BUN in ISBN: 9781420067989
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,181000,1.06,0.0309,NaN,0.1,53.36,positive,doi.org/10.1063/1.439127
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,769500,1.28,0.06324,0.0834,0.1,27.04,positive,See 1986KRU in ISBN: 9781420067989
polystyrene,9003-53-6,*C(C*)c1ccccc1,nitroethane,79-24-3,CC[N+](=O)[O-],90100,1.04,0.0337,0.0337,2.41,41.19,positive,doi.org/10.1006/jcht.1999.0607
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,25000,1.06,0.2284,0.2798,1,139.59,negative,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,200000,1.02,0.0545,NaN,0.1,23.83,positive,doi.org/10.1063/1.430349
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,16100,1.06,0.15784,0.2044,12.26,21.25,positive,doi.org/10.1063/1.464440
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,280000,4.83,0.11169,0.14491,0.1,24.2,positive,See 1984GIL in ISBN: 9781420067989
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,109000,1.06,0.0582,NaN,0.1,49.48,positive,doi.org/10.1063/1.439127
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,17500,1.06,0.21249,0.27,5.31,23.27,positive,doi.org/10.1002/macp.1994.021950233
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,405000,2.83,0.04827,0.065,2.12,228.97,negative,doi.org/10.1016/S0378-3812(97)00157-X
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,190500,2.29,0.0616,NaN,0.1,25.6,positive,"doi.org/10.1016/S0378-3812(99)00017-5, doi.org/10.1016/S0014-3057(98)00245-6"
polystyrene,9003-53-6,*C(C*)c1ccccc1,nitroethane,79-24-3,CC[N+](=O)[O-],129200,1.03,0.0812,0.0812,4.3,48.88,positive,doi.org/10.1006/jcht.1999.0607
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,200000,1.02,0.0929,NaN,0.1,23.79,positive,doi.org/10.1063/1.430349
polystyrene,9003-53-6,*C(C*)c1ccccc1,acetaldehyde,75-07-0,CC=O,4140,1.03,0.17331,0.2201,1.94,38.01,positive,"See 1997DES in ISBN: 9781420067989, doi.org/10.1002/(SICI)1099-0488(199703)35:4<631::AID-POLB11>3.0.CO;2-H"
polystyrene,9003-53-6,*C(C*)c1ccccc1,nitroethane,79-24-3,CC[N+](=O)[O-],30740,1.06,0.0622,0.0622,1.18,22.28,positive,doi.org/10.1006/jcht.1999.0607
polystyrene,9003-53-6,*C(C*)c1ccccc1,nitroethane,79-24-3,CC[N+](=O)[O-],13500,1.06,0.1385,0.1385,0.38,6.81,positive,doi.org/10.1006/jcht.1999.0607
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,18700,1.06,0.1987,NaN,0.1,23.37,positive,doi.org/10.1063/1.479914
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,280000,4.83,0.19944,0.25138,0.1,22,positive,See 1984GIL in ISBN: 9781420067989
polystyrene,9003-53-6,*C(C*)c1ccccc1,dodecadeuterocyclohexane,1735-17-7,[2H]C1([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C1([2H])[2H],123000,1.06,0.019,NaN,0.1,23.38,positive,doi.org/10.1039/B301190A
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,346000,1.65,0.00535,0.0072,0.1,20,positive,doi.org/10.1002/macp.1965.020880115
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,17200,1.06,0.0602,NaN,0.1,21.67,positive,doi.org/10.1063/1.446753
polystyrene,9003-53-6,*C(C*)c1ccccc1,diethyl malonate,105-53-3,CCOC(=O)CC(=O)OCC,107000,1.01,0.09511,0.09469,0.1,7,positive,doi.org/10.1021/ma00175a031
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclopentane,96-37-7,CC1CCCC1,106300,1.06,0.11557,0.155,1.63,52.81,positive,doi.org/10.1021/ma00107a011
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,14000,1.06,0.0739,0.0986,0.1,16.05,positive,doi.org/10.1016/j.eurpolymj.2003.09.027
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,31600,1.09,0.03653,0.0494,6.05,27.07,positive,doi.org/10.1016/S0378-3812(97)00302-6
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,250000,3.91,0.04812,0.0648,9.75,53.22,positive,doi.org/10.1016/S0378-3812(97)00302-6
polystyrene,9003-53-6,*C(C*)c1ccccc1,diethyl malonate,105-53-3,CCOC(=O)CC(=O)OCC,102000,1.02,0.09787,0.09744,0.1,3.53,positive,doi.org/10.1021/ma00204a020
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,37000,1.06,0.06847,0.09153,0.1,245.85,negative,doi.org/10.1021/ma60032a020
polystyrene,9003-53-6,*C(C*)c1ccccc1,2-propanone,67-64-1,CC(=O)C,13500,1.06,0.12794,0.163,0.7,12.81,positive,doi.org/10.1021/ma00107a011
polystyrene,9003-53-6,*C(C*)c1ccccc1,nitroethane,79-24-3,CC[N+](=O)[O-],30740,1.06,0.1654,0.1654,2.39,23.89,positive,doi.org/10.1006/jcht.1999.0607
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,16100,1.06,0.0762,NaN,0.1,21.79,positive,doi.org/10.1063/1.439127
polystyrene,9003-53-6,*C(C*)c1ccccc1,dodecadeuterocyclohexane,1735-17-7,[2H]C1([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C1([2H])[2H],2000000,1.3,0.047,NaN,0.1,34.02,positive,doi.org/10.1039/B301190A
polystyrene,9003-53-6,*C(C*)c1ccccc1,"2,2-dimethylbutane",75-83-2,CCC(C)(C)C,1240,1.07,0.15957,0.235,0.1,37.05,positive,doi.org/10.1016/S0378-3812(01)00548-9
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,2700000,1.1,0.01477,0.0198,0.1,215.61,negative,doi.org/10.1021/ma60032a020
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,400000,1.06,0.08756,0.11625,0.1,222.58,negative,doi.org/10.1021/ma60032a020
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,25000,1.06,0.17688,0.22,3.16,107.45,positive,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,22100,1.03,0.1768,0.2199,1.99,154.95,negative,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,405000,2.83,0.04449,0.06,2.6,58.32,positive,doi.org/10.1016/S0378-3812(97)00157-X
polystyrene,9003-53-6,*C(C*)c1ccccc1,pentyl acetate,628-63-7,CCCCCOC(=O)C,600000,1.1,0.08492,0.1001,0.1,239.7,negative,doi.org/10.1016/0032-3861(95)91454-F
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,405000,2.83,0.0132,0.018,29.5,47.33,positive,doi.org/10.1016/S0378-3812(97)00157-X
polystyrene,9003-53-6,*C(C*)c1ccccc1,"2,2-dimethylbutane",75-83-2,CCC(C)(C)C,1240,1.07,0.13384,0.2,0.1,37.25,positive,doi.org/10.1016/S0378-3812(01)00548-9
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,280000,4.83,0.08216,0.10767,0.1,24.95,positive,See 1984GIL in ISBN: 9781420067989
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,346000,1.65,0.13029,0.168,0.1,27,positive,doi.org/10.1002/macp.1965.020880115
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,400000,1.06,0.089,NaN,0.1,25.63,positive,doi.org/10.1039/B301190A
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,100000,1.06,0.03682,0.049,0.1,20.3,positive,doi.org/10.1021/ma00015a024
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclopentane,96-37-7,CC1CCCC1,25000,1.06,0.13285,0.177,1.51,29.83,positive,doi.org/10.1021/ma00107a011
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,600000,1.1,0.04521,0.06,30,28.53,positive,doi.org/10.1007/BF01525017
polystyrene,9003-53-6,*C(C*)c1ccccc1,n-hexane,110-54-3,CCCCCC,1240,1.07,0.04049,0.063,0.1,-9.95,positive,doi.org/10.1016/S0378-3812(01)00548-9
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,400000,1.06,0.062,NaN,0.1,26.19,positive,doi.org/10.1039/B301190A
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,20200,1.06,0.315,NaN,0.1,22.88,positive,doi.org/10.1063/1.439127
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,31600,1.09,0.15915,0.206,7.05,30.74,positive,doi.org/10.1016/S0378-3812(97)00302-6
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,286000,2.2,0.03606,0.048,0.1,25.2,positive,doi.org/10.1021/je0504865
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,22100,1.03,0.12673,0.16,1.18,146.73,negative,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,13500,1.06,0.15212,0.1906,1.46,35.82,positive,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,2-propanone,67-64-1,CC(=O)C,22100,1.03,0.12385,0.158,1.19,93.42,negative,doi.org/10.1021/ma00107a011
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,190000,1.04,0.13069,0.1685,0.1,21.74,positive,doi.org/10.1016/S0378-3812(99)00128-4
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,25000,1.06,0.13391,0.1687,4.4,84.97,positive,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,405000,2.83,0.14369,0.187,5.48,52.19,positive,doi.org/10.1016/S0378-3812(97)00157-X
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,18700,1.06,0.1366,NaN,0.1,23.38,positive,doi.org/10.1063/1.479914
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,22100,1.03,0.08414,0.1076,2.8,163.89,negative,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,diisodecyl phthalate,26761-40-0,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,235000,2.1,0.38041,0.4,0.1,34.85,positive,See 2001HE1 in ISBN: 9036516463
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,280000,4.83,0.01578,0.02115,0.1,21,positive,See 1984GIL in ISBN: 9781420067989
polystyrene,9003-53-6,*C(C*)c1ccccc1,"1,1,1,3,3,3-hexadeutero-2-propanone",666-52-4,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],7800,1.18,0.11039,0.13,0.1,12.92,positive,doi.org/10.1063/1.1143329
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,405000,2.83,0.03563,0.0482,1.93,58.48,positive,doi.org/10.1016/S0378-3812(97)00157-X
polystyrene,9003-53-6,*C(C*)c1ccccc1,acetaldehyde,75-07-0,CC=O,4140,1.03,0.04244,0.0563,1.6,-2.2,positive,"See 1997DES in ISBN: 9781420067989, doi.org/10.1002/(SICI)1099-0488(199703)35:4<631::AID-POLB11>3.0.CO;2-H"
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,346000,1.65,0.0998,0.13,0.1,26.5,positive,doi.org/10.1002/macp.1965.020880115
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,209000,2.13,0.1207,NaN,0.1,24.98,positive,"doi.org/10.1016/S0378-3812(99)00017-5, doi.org/10.1016/S0014-3057(98)00245-6"
polystyrene,9003-53-6,*C(C*)c1ccccc1,nitroethane,79-24-3,CC[N+](=O)[O-],30740,1.06,0.0727,0.0727,3.67,22.6,positive,doi.org/10.1006/jcht.1999.0607
polystyrene,9003-53-6,*C(C*)c1ccccc1,2-propanone,67-64-1,CC(=O)C,22100,1.03,0.08597,0.111,0.47,56.1,positive,doi.org/10.1021/ma00107a011
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,346000,1.65,0.09662,0.126,0.1,26.85,positive,doi.org/10.1002/macp.1965.020880115
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,34900,1.06,0.1594,NaN,0.1,35.81,positive,doi.org/10.1063/1.439127
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,769500,1.28,0.01672,0.0224,0.1,26.73,positive,See 1986KRU in ISBN: 9781420067989
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,17500,1.06,0.13909,0.18131,0.1,24.47,positive,doi.org/10.1002/macp.1994.021950233
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,423300,1.24,0.09251,0.12081,0.1,24.65,positive,See 1986KRU in ISBN: 9781420067989
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,101400,1.09,0.08714,0.114,2.06,223.2,negative,See 1999BUN in ISBN: 9781420067989
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,405000,2.83,0.0049,0.0067,14.32,50.67,positive,doi.org/10.1016/S0378-3812(97)00157-X
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclopentane,96-37-7,CC1CCCC1,25000,1.06,0.14158,0.188,1.45,29.75,positive,doi.org/10.1021/ma00107a011
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,346000,1.65,0.16971,0.216,0.1,25,positive,doi.org/10.1002/macp.1965.020880115
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,22100,1.03,0.1768,0.2199,3.86,172.33,negative,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,1560000,1.03,0.0412,NaN,0.1,30.49,positive,doi.org/10.1103/PhysRevA.18.2683
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,200000,1.06,0.07612,0.10148,0.1,227.09,negative,doi.org/10.1021/ma60032a020
polystyrene,9003-53-6,*C(C*)c1ccccc1,ethyl acetate,141-78-6,CCOC(=O)C,233000,1.06,0.06073,0.07,0.1,152.7,negative,doi.org/10.1021/ma00015a024
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,346000,1.65,0.07616,0.1,0.1,26.9,positive,doi.org/10.1002/macp.1965.020880115
polystyrene,9003-53-6,*C(C*)c1ccccc1,2-propanone,67-64-1,CC(=O)C,13500,1.06,0.21273,0.264,0.46,11.24,positive,doi.org/10.1021/ma00107a011
polystyrene,9003-53-6,*C(C*)c1ccccc1,nitroethane,79-24-3,CC[N+](=O)[O-],129200,1.03,0.0535,0.0535,2.21,49.39,positive,doi.org/10.1006/jcht.1999.0607
polystyrene,9003-53-6,*C(C*)c1ccccc1,"1,1,1,3,3,3-hexadeutero-2-propanone",666-52-4,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],13500,1.06,0.08534,0.101,0.81,63.26,positive,doi.org/10.1021/ma00107a011
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,280000,4.83,0.08607,0.11264,0.1,24.59,positive,See 1984GIL in ISBN: 9781420067989
polystyrene,9003-53-6,*C(C*)c1ccccc1,acetaldehyde,75-07-0,CC=O,4140,1.03,0.05318,0.0703,0.8,31.16,positive,"See 1997DES in ISBN: 9781420067989, doi.org/10.1002/(SICI)1099-0488(199703)35:4<631::AID-POLB11>3.0.CO;2-H"
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,171300,1.96,0.0118,NaN,0.1,26.29,positive,"doi.org/10.1016/S0378-3812(99)00017-5, doi.org/10.1016/S0014-3057(98)00245-6"
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclopentane,287-92-3,C1CCCC1,98900,1.02,0.14563,0.1937,0.1,174.3,negative,doi.org/10.1002/pen.760330806
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexanol,108-93-0,OC1CCCCC1,4215,1.07,0.11432,0.1252,0.1,46.24,positive,doi.org/10.1021/je0504865
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,2700000,1.1,0.026,0.0353,0.1,214.99,negative,doi.org/10.1021/ma60032a020
polystyrene,9003-53-6,*C(C*)c1ccccc1,trans-decahydronaphthalene,493-02-7,C1CCC2CCCCC2C1,270000,2,0.042,NaN,80,12.55,positive,"doi.org/10.1002/macp.200390038, doi.org/10.1016/j.chemphys.2003.11.002"
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,423300,1.24,0.10167,0.13236,0.1,24.33,positive,See 1986KRU in ISBN: 9781420067989
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,16100,1.06,0.15784,0.2044,61.78,19.66,positive,doi.org/10.1063/1.464440
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,17500,1.06,0.21092,0.26815,50,20.41,positive,doi.org/10.1002/macp.1994.021950233
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,200000,1.02,0.0515,NaN,0.1,23.82,positive,doi.org/10.1063/1.430349
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,405000,2.83,0.0132,0.018,1.96,56.9,positive,doi.org/10.1016/S0378-3812(97)00157-X
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,22100,1.03,0.2242,0.275,2.03,72.45,positive,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,tert-butyl acetate,540-88-5,CC(=O)OC(C)(C)C,600000,1.1,0.00827,0.01,0.1,121.4,negative,doi.org/10.1021/ma00015a024
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,31600,1.09,0.05402,0.0726,4.05,28.67,positive,doi.org/10.1016/S0378-3812(97)00302-6
polystyrene,9003-53-6,*C(C*)c1ccccc1,tert-butyl acetate,540-88-5,CC(=O)OC(C)(C)C,100000,1.06,0.08485,0.101,0.1,-18.5,positive,doi.org/10.1021/ma00015a024
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,405000,2.83,0.0049,0.0067,9.27,52.35,positive,doi.org/10.1016/S0378-3812(97)00157-X
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,423300,1.24,0.06254,0.0825,0.1,25.41,positive,See 1986KRU in ISBN: 9781420067989
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,405000,2.83,0.00805,0.011,6.42,54.24,positive,doi.org/10.1016/S0378-3812(97)00157-X
polystyrene,9003-53-6,*C(C*)c1ccccc1,trans-decahydronaphthalene,493-02-7,C1CCC2CCCCC2C1,270000,2,0.128,NaN,10,12.35,positive,"doi.org/10.1002/macp.200390038, doi.org/10.1016/j.chemphys.2003.11.002"
polystyrene,9003-53-6,*C(C*)c1ccccc1,"2,3-dimethylbutane",79-29-8,CC(C)C(C)C,1240,1.07,0.16604,0.24,0.1,10.65,positive,doi.org/10.1016/S0378-3812(01)00548-9
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,200000,1.02,0.0451,NaN,0.1,23.79,positive,doi.org/10.1063/1.430349
polystyrene,9003-53-6,*C(C*)c1ccccc1,n-pentane,109-66-0,CCCCC,1240,1.07,0.203,0.298,0.1,12.35,positive,doi.org/10.1016/S0378-3812(01)00548-9
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,17300,1.06,0.0453,NaN,0.1,19.72,positive,doi.org/10.1063/1.439127
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,8000,1.09,0.19394,0.24,3.62,-3.12,positive,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,51000,1.04,0.11256,0.146,0.1,15.7,positive,"doi.org/10.1002/pol.1971.160090902, doi.org/10.1002/polc.5070390106"
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,171300,1.96,0.0164,NaN,0.1,25.19,positive,doi.org/10.1002/(SICI)1521-3935(19990801)200:8<1889::AID-MACP1889>3.0.CO;2-A
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,142100,1.09,0.03648,0.04856,0.1,20.6,positive,See 1986KRU in ISBN: 9781420067989
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,1560000,1.03,0.2083,NaN,0.1,23.74,positive,doi.org/10.1103/PhysRevA.18.2683
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,190000,1.04,0.00483,0.0065,0.1,20.3,positive,doi.org/10.1016/S0378-3812(99)00128-4
polystyrene,9003-53-6,*C(C*)c1ccccc1,2-propanone,67-64-1,CC(=O)C,22100,1.03,0.12385,0.158,0.98,58.99,positive,doi.org/10.1021/ma00107a011
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,31600,1.09,0.09681,0.1281,1.05,31.29,positive,doi.org/10.1016/S0378-3812(97)00302-6
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,280000,4.83,0.14835,0.19015,0.1,22.52,positive,See 1984GIL in ISBN: 9781420067989
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,200000,1.02,0.1515,NaN,0.1,22.74,positive,doi.org/10.1063/1.430349
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,200000,1.02,0.1118,NaN,0.1,23.61,positive,doi.org/10.1063/1.430349
polystyrene,9003-53-6,*C(C*)c1ccccc1,acetaldehyde,75-07-0,CC=O,4140,1.03,0.07507,0.0985,3.18,55.5,positive,"See 1997DES in ISBN: 9781420067989, doi.org/10.1002/(SICI)1099-0488(199703)35:4<631::AID-POLB11>3.0.CO;2-H"
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,22100,1.03,0.1768,0.2199,1.42,146.54,negative,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,acetaldehyde,75-07-0,CC=O,4140,1.03,0.13458,0.1731,4.19,31.98,positive,"See 1997DES in ISBN: 9781420067989, doi.org/10.1002/(SICI)1099-0488(199703)35:4<631::AID-POLB11>3.0.CO;2-H"
polystyrene,9003-53-6,*C(C*)c1ccccc1,"1,1,1,3,3,3-hexadeutero-2-propanone",666-52-4,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],13500,1.06,0.1252,0.147,0.84,72.29,positive,doi.org/10.1021/ma00107a011
polystyrene,9003-53-6,*C(C*)c1ccccc1,2-propanone,67-64-1,CC(=O)C,11500,1.07,0.08518,0.11,0.1,-26.41,positive,doi.org/10.1063/1.1143329
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,405000,2.83,0.0049,0.0067,2.39,56.32,positive,doi.org/10.1016/S0378-3812(97)00157-X
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,769500,1.28,0.10218,0.133,0.1,25.77,positive,See 1986KRU in ISBN: 9781420067989
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,17500,1.06,0.14197,0.18487,70,20.9,positive,doi.org/10.1002/macp.1994.021950233
